,id,set,img_file,raw_img_dir,img_rename,img_format
1710,b37b6e,test,"b37b6e_[12560,52183]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b37b6e_[12560,52183]_composite_image.jpg",blue
1711,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ac8a8b_[16004,54038]_composite_image.jpg",raw
1712,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ac8a8b_[16004,54038]_composite_image.jpg",red
1713,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ac8a8b_[16004,54038]_composite_image.jpg",blue
1714,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b1fa79_[15248,45123]_composite_image.jpg",raw
1715,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b1fa79_[15248,45123]_composite_image.jpg",red
1716,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b1fa79_[15248,45123]_composite_image.jpg",blue
1717,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_a67dfe_[20385,31479]_composite_image.jpg",raw
1718,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_a67dfe_[20385,31479]_composite_image.jpg",red
1719,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_a67dfe_[20385,31479]_composite_image.jpg",blue
1720,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b67e5a_[14338,57966]_composite_image.jpg",raw
1721,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b67e5a_[14338,57966]_composite_image.jpg",red
1722,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b67e5a_[14338,57966]_composite_image.jpg",blue
1723,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_acd8f0_[7778,34531]_composite_image.jpg",raw
1724,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_acd8f0_[7778,34531]_composite_image.jpg",red
1725,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_acd8f0_[7778,34531]_composite_image.jpg",blue
1726,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_a6cafe_[12786,45399]_composite_image.jpg",raw
1727,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_a6cafe_[12786,45399]_composite_image.jpg",red
1728,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_a6cafe_[12786,45399]_composite_image.jpg",blue
1729,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aa21da_[12751,39230]_composite_image.jpg",raw
1730,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aa21da_[12751,39230]_composite_image.jpg",red
1731,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aa21da_[12751,39230]_composite_image.jpg",blue
1732,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_abf1b4_[13053,55460]_composite_image.jpg",raw
1733,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_abf1b4_[13053,55460]_composite_image.jpg",red
1734,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_abf1b4_[13053,55460]_composite_image.jpg",blue
1735,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b24726_[11749,51008]_composite_image.jpg",raw
1736,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b24726_[11749,51008]_composite_image.jpg",red
1737,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b24726_[11749,51008]_composite_image.jpg",blue
1738,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aa21da_[9309,36442]_composite_image.jpg",raw
1739,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aa21da_[9309,36442]_composite_image.jpg",red
1740,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aa21da_[9309,36442]_composite_image.jpg",blue
1741,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b02926_[12109,48072]_composite_image.jpg",raw
1742,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b02926_[12109,48072]_composite_image.jpg",red
1743,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b02926_[12109,48072]_composite_image.jpg",blue
1744,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b110d5_[15386,45129]_composite_image.jpg",raw
1745,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b110d5_[15386,45129]_composite_image.jpg",red
1746,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b110d5_[15386,45129]_composite_image.jpg",blue
1747,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b32f11_[13977,51658]_composite_image.jpg",raw
1748,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b32f11_[13977,51658]_composite_image.jpg",red
1749,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b32f11_[13977,51658]_composite_image.jpg",blue
1750,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b1abe7_[15934,31860]_composite_image.jpg",raw
1751,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b1abe7_[15934,31860]_composite_image.jpg",red
1752,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b1abe7_[15934,31860]_composite_image.jpg",blue
1753,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b02926_[9372,46720]_composite_image.jpg",raw
1754,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b02926_[9372,46720]_composite_image.jpg",red
1755,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b02926_[9372,46720]_composite_image.jpg",blue
1756,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ac8a8b_[15850,54994]_composite_image.jpg",raw
1757,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ac8a8b_[15850,54994]_composite_image.jpg",red
1758,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ac8a8b_[15850,54994]_composite_image.jpg",blue
1759,b110d5,train,"b110d5_[16125,46525]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b110d5_[16125,46525]_composite_image.jpg",raw
1760,b110d5,train,"b110d5_[16125,46525]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b110d5_[16125,46525]_composite_image.jpg",red
1761,b110d5,train,"b110d5_[16125,46525]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b110d5_[16125,46525]_composite_image.jpg",blue
1762,ad7219,train,"ad7219_[13259,54328]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ad7219_[13259,54328]_composite_image.jpg",raw
1763,ad7219,train,"ad7219_[13259,54328]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ad7219_[13259,54328]_composite_image.jpg",red
1764,ad7219,train,"ad7219_[13259,54328]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ad7219_[13259,54328]_composite_image.jpg",blue
1765,a4fa68,train,"a4fa68_[13721,50933]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_a4fa68_[13721,50933]_composite_image.jpg",raw
1766,a4fa68,train,"a4fa68_[13721,50933]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_a4fa68_[13721,50933]_composite_image.jpg",red
1767,a4fa68,train,"a4fa68_[13721,50933]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_a4fa68_[13721,50933]_composite_image.jpg",blue
1768,ad7219,train,"ad7219_[12257,53357]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ad7219_[12257,53357]_composite_image.jpg",raw
1769,ad7219,train,"ad7219_[12257,53357]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ad7219_[12257,53357]_composite_image.jpg",red
1770,ad7219,train,"ad7219_[12257,53357]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ad7219_[12257,53357]_composite_image.jpg",blue
1771,b462ff,test,"b462ff_[12615,43825]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b462ff_[12615,43825]_composite_image.jpg",raw
1772,b462ff,test,"b462ff_[12615,43825]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b462ff_[12615,43825]_composite_image.jpg",red
1773,b462ff,test,"b462ff_[12615,43825]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b462ff_[12615,43825]_composite_image.jpg",blue
1774,b1abe7,train,"b1abe7_[17050,33063]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b1abe7_[17050,33063]_composite_image.jpg",raw
1775,b1abe7,train,"b1abe7_[17050,33063]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b1abe7_[17050,33063]_composite_image.jpg",red
1776,b1abe7,train,"b1abe7_[17050,33063]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b1abe7_[17050,33063]_composite_image.jpg",blue
1777,b59738,train,"b59738_[9672,57854]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b59738_[9672,57854]_composite_image.jpg",raw
1778,b59738,train,"b59738_[9672,57854]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b59738_[9672,57854]_composite_image.jpg",red
1779,b59738,train,"b59738_[9672,57854]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b59738_[9672,57854]_composite_image.jpg",blue
1780,ad2573,test,"ad2573_[11534,48631]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ad2573_[11534,48631]_composite_image.jpg",raw
1781,ad2573,test,"ad2573_[11534,48631]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ad2573_[11534,48631]_composite_image.jpg",red
1782,ad2573,test,"ad2573_[11534,48631]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ad2573_[11534,48631]_composite_image.jpg",blue
1783,aabb0e,test,"aabb0e_[12808,44492]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aabb0e_[12808,44492]_composite_image.jpg",raw
1784,aabb0e,test,"aabb0e_[12808,44492]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aabb0e_[12808,44492]_composite_image.jpg",red
1785,aabb0e,test,"aabb0e_[12808,44492]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aabb0e_[12808,44492]_composite_image.jpg",blue
1786,b110d5,train,"b110d5_[15513,45827]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b110d5_[15513,45827]_composite_image.jpg",raw
1787,b110d5,train,"b110d5_[15513,45827]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b110d5_[15513,45827]_composite_image.jpg",red
1788,b110d5,train,"b110d5_[15513,45827]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b110d5_[15513,45827]_composite_image.jpg",blue
1789,adc0ca,train,"adc0ca_[10924,39102]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_adc0ca_[10924,39102]_composite_image.jpg",raw
1790,adc0ca,train,"adc0ca_[10924,39102]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_adc0ca_[10924,39102]_composite_image.jpg",red
1791,adc0ca,train,"adc0ca_[10924,39102]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_adc0ca_[10924,39102]_composite_image.jpg",blue
1792,b4b14e,train,"b4b14e_[10894,55650]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b4b14e_[10894,55650]_composite_image.jpg",raw
1793,b4b14e,train,"b4b14e_[10894,55650]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b4b14e_[10894,55650]_composite_image.jpg",red
1794,b4b14e,train,"b4b14e_[10894,55650]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b4b14e_[10894,55650]_composite_image.jpg",blue
1795,b2e232,train,"b2e232_[16866,53256]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b2e232_[16866,53256]_composite_image.jpg",raw
1796,b2e232,train,"b2e232_[16866,53256]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b2e232_[16866,53256]_composite_image.jpg",red
1797,b2e232,train,"b2e232_[16866,53256]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b2e232_[16866,53256]_composite_image.jpg",blue
1798,b5e396,train,"b5e396_[12608,38093]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b5e396_[12608,38093]_composite_image.jpg",raw
1799,b5e396,train,"b5e396_[12608,38093]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b5e396_[12608,38093]_composite_image.jpg",red
1800,b5e396,train,"b5e396_[12608,38093]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b5e396_[12608,38093]_composite_image.jpg",blue
1801,b631e6,test,"b631e6_[14847,36629]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b631e6_[14847,36629]_composite_image.jpg",raw
1802,b631e6,test,"b631e6_[14847,36629]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b631e6_[14847,36629]_composite_image.jpg",red
1803,b631e6,test,"b631e6_[14847,36629]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b631e6_[14847,36629]_composite_image.jpg",blue
1804,adc0ca,train,"adc0ca_[13048,39960]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_adc0ca_[13048,39960]_composite_image.jpg",raw
1805,adc0ca,train,"adc0ca_[13048,39960]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_adc0ca_[13048,39960]_composite_image.jpg",red
1806,adc0ca,train,"adc0ca_[13048,39960]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_adc0ca_[13048,39960]_composite_image.jpg",blue
1807,b37b6e,test,"b37b6e_[12327,51485]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b37b6e_[12327,51485]_composite_image.jpg",raw
1808,b37b6e,test,"b37b6e_[12327,51485]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b37b6e_[12327,51485]_composite_image.jpg",red
1809,b37b6e,test,"b37b6e_[12327,51485]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b37b6e_[12327,51485]_composite_image.jpg",blue
1810,b0c41b,train,"b0c41b_[17300,47599]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b0c41b_[17300,47599]_composite_image.jpg",raw
1811,b0c41b,train,"b0c41b_[17300,47599]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b0c41b_[17300,47599]_composite_image.jpg",red
1812,b0c41b,train,"b0c41b_[17300,47599]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b0c41b_[17300,47599]_composite_image.jpg",blue
1813,abf1b4,train,"abf1b4_[13984,55460]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_abf1b4_[13984,55460]_composite_image.jpg",raw
1814,abf1b4,train,"abf1b4_[13984,55460]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_abf1b4_[13984,55460]_composite_image.jpg",red
1815,abf1b4,train,"abf1b4_[13984,55460]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_abf1b4_[13984,55460]_composite_image.jpg",blue
1816,b41668,train,"b41668_[18337,52243]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b41668_[18337,52243]_composite_image.jpg",raw
1817,b41668,train,"b41668_[18337,52243]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b41668_[18337,52243]_composite_image.jpg",red
1818,b41668,train,"b41668_[18337,52243]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b41668_[18337,52243]_composite_image.jpg",blue
1819,aabb0e,test,"aabb0e_[12878,40189]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aabb0e_[12878,40189]_composite_image.jpg",raw
1820,aabb0e,test,"aabb0e_[12878,40189]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aabb0e_[12878,40189]_composite_image.jpg",red
1821,aabb0e,test,"aabb0e_[12878,40189]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aabb0e_[12878,40189]_composite_image.jpg",blue
1822,ad7219,train,"ad7219_[13271,56217]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ad7219_[13271,56217]_composite_image.jpg",raw
1823,ad7219,train,"ad7219_[13271,56217]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ad7219_[13271,56217]_composite_image.jpg",red
1824,ad7219,train,"ad7219_[13271,56217]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ad7219_[13271,56217]_composite_image.jpg",blue
1825,b02926,train,"b02926_[8672,45517]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b02926_[8672,45517]_composite_image.jpg",raw
1826,b02926,train,"b02926_[8672,45517]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b02926_[8672,45517]_composite_image.jpg",red
1827,b02926,train,"b02926_[8672,45517]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b02926_[8672,45517]_composite_image.jpg",blue
1828,b41668,train,"b41668_[19268,52243]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b41668_[19268,52243]_composite_image.jpg",raw
1829,b41668,train,"b41668_[19268,52243]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b41668_[19268,52243]_composite_image.jpg",red
1830,b41668,train,"b41668_[19268,52243]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b41668_[19268,52243]_composite_image.jpg",blue
1831,b67e5a,train,"b67e5a_[13220,56919]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b67e5a_[13220,56919]_composite_image.jpg",raw
1832,b67e5a,train,"b67e5a_[13220,56919]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b67e5a_[13220,56919]_composite_image.jpg",red
1833,b67e5a,train,"b67e5a_[13220,56919]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b67e5a_[13220,56919]_composite_image.jpg",blue
1834,b41668,train,"b41668_[18952,52941]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b41668_[18952,52941]_composite_image.jpg",raw
1835,b41668,train,"b41668_[18952,52941]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b41668_[18952,52941]_composite_image.jpg",red
1836,b41668,train,"b41668_[18952,52941]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b41668_[18952,52941]_composite_image.jpg",blue
1837,af4155,train,"af4155_[8082,44008]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_af4155_[8082,44008]_composite_image.jpg",raw
1838,af4155,train,"af4155_[8082,44008]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_af4155_[8082,44008]_composite_image.jpg",red
1839,af4155,train,"af4155_[8082,44008]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_af4155_[8082,44008]_composite_image.jpg",blue
1840,ac3e32,test,"ac3e32_[10305,44881]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ac3e32_[10305,44881]_composite_image.jpg",raw
1841,ac3e32,test,"ac3e32_[10305,44881]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ac3e32_[10305,44881]_composite_image.jpg",red
1842,ac3e32,test,"ac3e32_[10305,44881]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ac3e32_[10305,44881]_composite_image.jpg",blue
1843,abf1b4,train,"abf1b4_[10359,50920]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_abf1b4_[10359,50920]_composite_image.jpg",raw
1844,abf1b4,train,"abf1b4_[10359,50920]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_abf1b4_[10359,50920]_composite_image.jpg",red
1845,abf1b4,train,"abf1b4_[10359,50920]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_abf1b4_[10359,50920]_composite_image.jpg",blue
1846,aa21da,train,"aa21da_[13797,39445]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aa21da_[13797,39445]_composite_image.jpg",raw
1847,aa21da,train,"aa21da_[13797,39445]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aa21da_[13797,39445]_composite_image.jpg",red
1848,aa21da,train,"aa21da_[13797,39445]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aa21da_[13797,39445]_composite_image.jpg",blue
1849,ae5b78,train,"ae5b78_[11507,55187]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ae5b78_[11507,55187]_composite_image.jpg",raw
1850,ae5b78,train,"ae5b78_[11507,55187]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ae5b78_[11507,55187]_composite_image.jpg",red
1851,ae5b78,train,"ae5b78_[11507,55187]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ae5b78_[11507,55187]_composite_image.jpg",blue
1852,af4155,train,"af4155_[9141,44765]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_af4155_[9141,44765]_composite_image.jpg",raw
1853,af4155,train,"af4155_[9141,44765]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_af4155_[9141,44765]_composite_image.jpg",red
1854,af4155,train,"af4155_[9141,44765]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_af4155_[9141,44765]_composite_image.jpg",blue
1855,abf1b4,train,"abf1b4_[12122,54909]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_abf1b4_[12122,54909]_composite_image.jpg",raw
1856,abf1b4,train,"abf1b4_[12122,54909]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_abf1b4_[12122,54909]_composite_image.jpg",red
1857,abf1b4,train,"abf1b4_[12122,54909]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_abf1b4_[12122,54909]_composite_image.jpg",blue
1858,aba442,train,"aba442_[17056,55002]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aba442_[17056,55002]_composite_image.jpg",raw
1859,aba442,train,"aba442_[17056,55002]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aba442_[17056,55002]_composite_image.jpg",red
1860,aba442,train,"aba442_[17056,55002]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aba442_[17056,55002]_composite_image.jpg",blue
1861,af4155,train,"af4155_[8546,51532]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_af4155_[8546,51532]_composite_image.jpg",raw
1862,af4155,train,"af4155_[8546,51532]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_af4155_[8546,51532]_composite_image.jpg",red
1863,af4155,train,"af4155_[8546,51532]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_af4155_[8546,51532]_composite_image.jpg",blue
1864,afdc1c,train,"afdc1c_[13052,50579]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_afdc1c_[13052,50579]_composite_image.jpg",raw
1865,afdc1c,train,"afdc1c_[13052,50579]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_afdc1c_[13052,50579]_composite_image.jpg",red
1866,afdc1c,train,"afdc1c_[13052,50579]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_afdc1c_[13052,50579]_composite_image.jpg",blue
1867,b110d5,train,"b110d5_[16031,44431]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b110d5_[16031,44431]_composite_image.jpg",raw
1868,b110d5,train,"b110d5_[16031,44431]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b110d5_[16031,44431]_composite_image.jpg",red
1869,b110d5,train,"b110d5_[16031,44431]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b110d5_[16031,44431]_composite_image.jpg",blue
1870,ac8a8b,test,"ac8a8b_[16004,53329]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_ac8a8b_[16004,53329]_composite_image.jpg",raw
1871,ac8a8b,test,"ac8a8b_[16004,53329]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_ac8a8b_[16004,53329]_composite_image.jpg",red
1872,ac8a8b,test,"ac8a8b_[16004,53329]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_ac8a8b_[16004,53329]_composite_image.jpg",blue
1873,aba442,train,"aba442_[17568,54304]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aba442_[17568,54304]_composite_image.jpg",raw
1874,aba442,train,"aba442_[17568,54304]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aba442_[17568,54304]_composite_image.jpg",red
1875,aba442,train,"aba442_[17568,54304]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aba442_[17568,54304]_composite_image.jpg",blue
1876,a8ebaf,train,"a8ebaf_[18294,55043]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_a8ebaf_[18294,55043]_composite_image.jpg",raw
1877,a8ebaf,train,"a8ebaf_[18294,55043]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_a8ebaf_[18294,55043]_composite_image.jpg",red
1878,a8ebaf,train,"a8ebaf_[18294,55043]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_a8ebaf_[18294,55043]_composite_image.jpg",blue
1879,aea82d,train,"aea82d_[12814,43666]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aea82d_[12814,43666]_composite_image.jpg",raw
1880,aea82d,train,"aea82d_[12814,43666]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aea82d_[12814,43666]_composite_image.jpg",red
1881,aea82d,train,"aea82d_[12814,43666]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aea82d_[12814,43666]_composite_image.jpg",blue
1882,b293e2,train,"b293e2_[10700,56280]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_b293e2_[10700,56280]_composite_image.jpg",raw
1883,b293e2,train,"b293e2_[10700,56280]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_b293e2_[10700,56280]_composite_image.jpg",red
1884,b293e2,train,"b293e2_[10700,56280]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_b293e2_[10700,56280]_composite_image.jpg",blue
1885,aa21da,train,"aa21da_[12751,39928]_composite_image.jpg",cell_infla_2,"raw_cell_infla_2_aa21da_[12751,39928]_composite_image.jpg",raw
1886,aa21da,train,"aa21da_[12751,39928]_composite_image.jpg",cell_infla_2,"red_cell_infla_2_aa21da_[12751,39928]_composite_image.jpg",red
1887,aa21da,train,"aa21da_[12751,39928]_composite_image.jpg",cell_infla_2,"blue_cell_infla_2_aa21da_[12751,39928]_composite_image.jpg",blue
